Siglent Technologies,SSA5085A,SSA5AA4D900088,1.9.0.2.2R3
PMA Benchtop NPD v2.00,,,
Frequency Start = 2.0 GHz,,,
Frequency Stop = 5.0 GHz,,,
Frequency Step = 0.3 MHz,,,
Number of Frequency Points = 10001.0,,,
Number of Averages = 10.0,,,
Resolution Bandwidth = 10.0 KHz,,,
,,,
Freq(GHz),Raw Data,dBm/Hz,
4.5749,-117.4286,-157.4286,
4.5752,-117.5812,-157.5812,
4.5755,-118.4809,-158.4809,
4.5758,-116.1534,-156.1534,
4.5761,-115.6714,-155.6714,
4.5764,-116.7314,-156.7314,
4.5767,-116.4982,-156.4982,
4.577,-118.1032,-158.1032,
4.5773,-116.0621,-156.0621,
4.5776,-116.7192,-156.7192,
4.5779,-117.1783,-157.1783,
4.5782,-115.7267,-155.7267,
4.5785,-116.8462,-156.8462,
4.5788,-117.617,-157.617,
4.5791,-115.9838,-155.9838,
4.5794,-114.6126,-154.6126,
4.5797,-117.1621,-157.1621,
4.58,-114.9997,-154.9997,
4.5803,-115.0403,-155.0403,
4.5806,-116.2657,-156.2657,
4.5809,-115.5011,-155.5011,
4.5812,-115.3623,-155.3623,
4.5815,-115.6779,-155.6779,
4.5818,-115.5031,-155.5031,
4.5821,-115.3804,-155.3804,
4.5824,-117.3594,-157.3594,
4.5827,-115.9236,-155.9236,
4.583,-115.2063,-155.2063,
4.5833,-117.2718,-157.2718,
4.5836,-116.4557,-156.4557,
4.5839,-116.6859,-156.6859,
4.5842,-115.7018,-155.7018,
4.5845,-115.7142,-155.7142,
4.5848,-115.3496,-155.3496,
4.5851,-116.9772,-156.9772,
4.5854,-116.1849,-156.1849,
4.5857,-118.7237,-158.7237,
4.586,-114.6337,-154.6337,
4.5863,-115.0466,-155.0466,
4.5866,-116.6891,-156.6891,
4.5869,-116.9661,-156.9661,
4.5872,-117.8166,-157.8166,
4.5875,-116.0216,-156.0216,
4.5878,-115.2919,-155.2919,
4.5881,-116.0124,-156.0124,
4.5884,-115.1885,-155.1885,
4.5887,-117.5749,-157.5749,
4.589,-115.7582,-155.7582,
4.5893,-114.0331,-154.0331,
4.5896,-116.295,-156.295,
4.5899,-116.0842,-156.0842,
4.5902,-116.465,-156.465,
4.5905,-115.7387,-155.7387,
4.5908,-115.3192,-155.3192,
4.5911,-117.357,-157.357,
4.5914,-116.4354,-156.4354,
4.5917,-115.1911,-155.1911,
4.592,-116.4007,-156.4007,
4.5923,-116.1298,-156.1298,
4.5926,-116.6044,-156.6044,
4.5929,-117.5901,-157.5901,
4.5932,-115.0633,-155.0633,
4.5935,-116.5183,-156.5183,
4.5938,-116.9266,-156.9266,
4.5941,-116.0619,-156.0619,
4.5944,-117.5765,-157.5765,
4.5947,-115.8591,-155.8591,
4.595,-118.0246,-158.0246,
4.5953,-117.4882,-157.4882,
4.5956,-118.0689,-158.0689,
4.5959,-118.1985,-158.1985,
4.5962,-116.5639,-156.5639,
4.5965,-116.3118,-156.3118,
4.5968,-116.9131,-156.9131,
4.5971,-118.1811,-158.1811,
4.5974,-116.5549,-156.5549,
4.5977,-118.3956,-158.3956,
4.598,-117.3254,-157.3254,
4.5983,-115.5796,-155.5796,
4.5986,-117.23,-157.23,
4.5989,-115.3877,-155.3877,
4.5992,-116.678,-156.678,
4.5995,-117.7254,-157.7254,
4.5998,-118.3472,-158.3472,
4.6001,-119.1431,-159.1431,
4.6004,-117.2354,-157.2354,
4.6007,-117.6949,-157.6949,
4.601,-116.2816,-156.2816,
4.6013,-117.5314,-157.5314,
4.6016,-118.028,-158.028,
4.6019,-119.2621,-159.2621,
4.6022,-117.9562,-157.9562,
4.6025,-117.2852,-157.2852,
4.6028,-116.5839,-156.5839,
4.6031,-116.1474,-156.1474,
4.6034,-117.2591,-157.2591,
4.6037,-119.6557,-159.6557,
4.604,-117.7881,-157.7881,
4.6043,-115.966,-155.966,
4.6046,-118.7785,-158.7785,
4.6049,-116.8513,-156.8513,
4.6052,-119.5042,-159.5042,
4.6055,-115.3675,-155.3675,
4.6058,-117.1729,-157.1729,
4.6061,-115.6532,-155.6532,
4.6064,-117.2363,-157.2363,
4.6067,-118.2057,-158.2057,
4.607,-117.0278,-157.0278,
4.6073,-119.3615,-159.3615,
4.6076,-116.486,-156.486,
4.6079,-117.7837,-157.7837,
4.6082,-116.8735,-156.8735,
4.6085,-117.0062,-157.0062,
4.6088,-117.6452,-157.6452,
4.6091,-118.1235,-158.1235,
4.6094,-116.3253,-156.3253,
4.6097,-119.2293,-159.2293,
4.61,-118.0067,-158.0067,
4.6103,-118.3006,-158.3006,
4.6106,-117.9662,-157.9662,
4.6109,-115.7082,-155.7082,
4.6112,-117.9874,-157.9874,
4.6115,-116.566,-156.566,
4.6118,-117.652,-157.652,
4.6121,-118.4804,-158.4804,
4.6124,-117.3769,-157.3769,
4.6127,-118.2176,-158.2176,
4.613,-115.999,-155.999,
4.6133,-116.4745,-156.4745,
4.6136,-119.3055,-159.3055,
4.6139,-116.8021,-156.8021,
4.6142,-117.1447,-157.1447,
4.6145,-117.0729,-157.0729,
4.6148,-118.421,-158.421,
4.6151,-116.8165,-156.8165,
4.6154,-117.1741,-157.1741,
4.6157,-115.7252,-155.7252,
4.616,-116.9657,-156.9657,
4.6163,-116.0721,-156.0721,
4.6166,-116.6438,-156.6438,
4.6169,-117.4076,-157.4076,
4.6172,-117.0509,-157.0509,
4.6175,-117.5464,-157.5464,
4.6178,-117.4303,-157.4303,
4.6181,-116.4303,-156.4303,
4.6184,-117.9447,-157.9447,
4.6187,-117.8073,-157.8073,
4.619,-118.3136,-158.3136,
4.6193,-118.264,-158.264,
4.6196,-116.504,-156.504,
4.6199,-115.9893,-155.9893,
4.6202,-117.3704,-157.3704,
4.6205,-115.8434,-155.8434,
4.6208,-116.3419,-156.3419,
4.6211,-115.8277,-155.8277,
4.6214,-115.742,-155.742,
4.6217,-115.9676,-155.9676,
4.622,-116.4899,-156.4899,
4.6223,-117.2541,-157.2541,
4.6226,-116.762,-156.762,
4.6229,-115.7034,-155.7034,
4.6232,-113.9551,-153.9551,
4.6235,-117.3601,-157.3601,
4.6238,-115.9793,-155.9793,
4.6241,-115.651,-155.651,
4.6244,-115.8024,-155.8024,
4.6247,-116.0128,-156.0128,
4.625,-115.088,-155.088,
4.6253,-115.9792,-155.9792,
4.6256,-116.1495,-156.1495,
4.6259,-117.0652,-157.0652,
4.6262,-115.9637,-155.9637,
4.6265,-115.3588,-155.3588,
4.6268,-116.7937,-156.7937,
4.6271,-115.657,-155.657,
4.6274,-117.2164,-157.2164,
4.6277,-116.3483,-156.3483,
4.628,-114.8903,-154.8903,
4.6283,-114.7726,-154.7726,
4.6286,-115.9178,-155.9178,
4.6289,-115.2606,-155.2606,
4.6292,-116.1045,-156.1045,
4.6295,-116.8931,-156.8931,
4.6298,-116.5872,-156.5872,
4.6301,-115.8995,-155.8995,
4.6304,-115.8691,-155.8691,
4.6307,-117.4182,-157.4182,
4.631,-116.0478,-156.0478,
4.6313,-115.4787,-155.4787,
4.6316,-114.9901,-154.9901,
4.6319,-116.423,-156.423,
4.6322,-116.6137,-156.6137,
4.6325,-115.9754,-155.9754,
4.6328,-116.3565,-156.3565,
4.6331,-115.4308,-155.4308,
4.6334,-115.7489,-155.7489,
4.6337,-116.6625,-156.6625,
4.634,-114.0348,-154.0348,
4.6343,-116.0927,-156.0927,
4.6346,-115.0347,-155.0347,
4.6349,-116.2363,-156.2363,
4.6352,-116.453,-156.453,
4.6355,-116.7741,-156.7741,
4.6358,-117.9513,-157.9513,
4.6361,-115.4989,-155.4989,
4.6364,-115.8889,-155.8889,
4.6367,-118.3574,-158.3574,
4.637,-115.8254,-155.8254,
4.6373,-116.7239,-156.7239,
4.6376,-114.9545,-154.9545,
4.6379,-115.8531,-155.8531,
4.6382,-117.7558,-157.7558,
4.6385,-117.3962,-157.3962,
4.6388,-117.1309,-157.1309,
4.6391,-118.8804,-158.8804,
4.6394,-115.5598,-155.5598,
4.6397,-118.3757,-158.3757,
4.64,-116.6561,-156.6561,
4.6403,-116.8479,-156.8479,
4.6406,-115.5602,-155.5602,
4.6409,-117.1192,-157.1192,
4.6412,-118.4627,-158.4627,
4.6415,-118.0669,-158.0669,
4.6418,-117.521,-157.521,
4.6421,-116.6786,-156.6786,
4.6424,-115.7536,-155.7536,
4.6427,-116.2286,-156.2286,
4.643,-116.5041,-156.5041,
4.6433,-117.1623,-157.1623,
4.6436,-115.1046,-155.1046,
4.6439,-118.5405,-158.5405,
4.6442,-117.8145,-157.8145,
4.6445,-116.992,-156.992,
4.6448,-117.9693,-157.9693,
4.6451,-117.6589,-157.6589,
4.6454,-115.9941,-155.9941,
4.6457,-117.7012,-157.7012,
4.646,-117.849,-157.849,
4.6463,-115.6917,-155.6917,
4.6466,-118.8176,-158.8176,
4.6469,-115.6524,-155.6524,
4.6472,-116.5019,-156.5019,
4.6475,-116.4236,-156.4236,
4.6478,-118.7296,-158.7296,
4.6481,-118.4692,-158.4692,
4.6484,-120.3008,-160.3008,
4.6487,-118.6001,-158.6001,
4.649,-116.5966,-156.5966,
4.6493,-117.5216,-157.5216,
4.6496,-118.0243,-158.0243,
4.6499,-119.5309,-159.5309,
4.6502,-116.3279,-156.3279,
4.6505,-118.337,-158.337,
4.6508,-117.1495,-157.1495,
4.6511,-116.0869,-156.0869,
4.6514,-117.0525,-157.0525,
4.6517,-116.2135,-156.2135,
4.652,-118.6692,-158.6692,
4.6523,-117.4509,-157.4509,
4.6526,-117.3157,-157.3157,
4.6529,-116.0544,-156.0544,
4.6532,-117.7691,-157.7691,
4.6535,-118.9542,-158.9542,
4.6538,-118.2949,-158.2949,
4.6541,-116.3258,-156.3258,
4.6544,-117.9681,-157.9681,
4.6547,-116.3283,-156.3283,
4.655,-117.1281,-157.1281,
4.6553,-117.3021,-157.3021,
4.6556,-119.3664,-159.3664,
4.6559,-117.5152,-157.5152,
4.6562,-117.7164,-157.7164,
4.6565,-116.584,-156.584,
4.6568,-117.1438,-157.1438,
4.6571,-117.9374,-157.9374,
4.6574,-117.6703,-157.6703,
4.6577,-116.2872,-156.2872,
4.658,-117.9221,-157.9221,
4.6583,-117.5426,-157.5426,
4.6586,-117.4666,-157.4666,
4.6589,-119.5567,-159.5567,
4.6592,-118.1506,-158.1506,
4.6595,-116.5047,-156.5047,
4.6598,-117.7763,-157.7763,
4.6601,-116.4823,-156.4823,
4.6604,-116.9024,-156.9024,
4.6607,-117.649,-157.649,
4.661,-115.9208,-155.9208,
4.6613,-117.2536,-157.2536,
4.6616,-115.8292,-155.8292,
4.6619,-116.6581,-156.6581,
4.6622,-115.8118,-155.8118,
4.6625,-116.9796,-156.9796,
4.6628,-119.3354,-159.3354,
4.6631,-116.8951,-156.8951,
4.6634,-117.7243,-157.7243,
4.6637,-117.3148,-157.3148,
4.664,-116.5816,-156.5816,
4.6643,-114.0105,-154.0105,
4.6646,-115.6998,-155.6998,
4.6649,-114.3092,-154.3092,
4.6652,-116.5397,-156.5397,
4.6655,-115.4412,-155.4412,
4.6658,-116.5016,-156.5016,
4.6661,-118.0321,-158.0321,
4.6664,-116.4257,-156.4257,
4.6667,-116.4259,-156.4259,
4.667,-114.887,-154.887,
4.6673,-114.9634,-154.9634,
4.6676,-114.4642,-154.4642,
4.6679,-115.1192,-155.1192,
4.6682,-114.9126,-154.9126,
4.6685,-115.0664,-155.0664,
4.6688,-117.3161,-157.3161,
4.6691,-117.4688,-157.4688,
4.6694,-115.6967,-155.6967,
4.6697,-115.0216,-155.0216,
4.67,-115.2135,-155.2135,
4.6703,-116.0135,-156.0135,
4.6706,-116.6011,-156.6011,
4.6709,-115.7101,-155.7101,
4.6712,-115.9305,-155.9305,
4.6715,-117.0547,-157.0547,
4.6718,-114.9957,-154.9957,
4.6721,-115.1051,-155.1051,
4.6724,-114.8095,-154.8095,
4.6727,-114.6416,-154.6416,
4.673,-115.7198,-155.7198,
4.6733,-117.0986,-157.0986,
4.6736,-118.0405,-158.0405,
4.6739,-115.9471,-155.9471,
4.6742,-117.5416,-157.5416,
4.6745,-115.6774,-155.6774,
4.6748,-117.0483,-157.0483,
4.6751,-117.0556,-157.0556,
4.6754,-115.9627,-155.9627,
4.6757,-115.6705,-155.6705,
4.676,-115.9146,-155.9146,
4.6763,-116.7744,-156.7744,
4.6766,-119.0304,-159.0304,
4.6769,-116.6857,-156.6857,
4.6772,-116.9431,-156.9431,
4.6775,-115.8248,-155.8248,
4.6778,-117.2064,-157.2064,
4.6781,-117.7123,-157.7123,
4.6784,-117.1943,-157.1943,
4.6787,-116.3877,-156.3877,
4.679,-116.0432,-156.0432,
4.6793,-117.0313,-157.0313,
4.6796,-116.3472,-156.3472,
4.6799,-117.3832,-157.3832,
4.6802,-117.7137,-157.7137,
4.6805,-115.7031,-155.7031,
4.6808,-116.6188,-156.6188,
4.6811,-116.9611,-156.9611,
4.6814,-116.8014,-156.8014,
4.6817,-117.4684,-157.4684,
4.682,-115.9321,-155.9321,
4.6823,-118.4742,-158.4742,
4.6826,-116.4048,-156.4048,
4.6829,-116.654,-156.654,
4.6832,-117.3483,-157.3483,
4.6835,-117.6337,-157.6337,
4.6838,-116.3003,-156.3003,
4.6841,-117.1355,-157.1355,
4.6844,-116.9868,-156.9868,
4.6847,-117.8212,-157.8212,
4.685,-117.5375,-157.5375,
4.6853,-116.2174,-156.2174,
4.6856,-115.4046,-155.4046,
4.6859,-116.5302,-156.5302,
4.6862,-116.5339,-156.5339,
4.6865,-115.8772,-155.8772,
4.6868,-118.016,-158.016,
4.6871,-117.6063,-157.6063,
4.6874,-119.3092,-159.3092,
4.6877,-117.8456,-157.8456,
4.688,-116.3765,-156.3765,
4.6883,-116.9741,-156.9741,
4.6886,-116.8016,-156.8016,
4.6889,-117.5315,-157.5315,
4.6892,-118.1779,-158.1779,
4.6895,-117.9554,-157.9554,
4.6898,-116.7353,-156.7353,
4.6901,-117.7991,-157.7991,
4.6904,-117.721,-157.721,
4.6907,-115.5669,-155.5669,
4.691,-119.3751,-159.3751,
4.6913,-118.6014,-158.6014,
4.6916,-117.0171,-157.0171,
4.6919,-117.1807,-157.1807,
4.6922,-116.8377,-156.8377,
4.6925,-118.8977,-158.8977,
4.6928,-119.3374,-159.3374,
4.6931,-118.8783,-158.8783,
4.6934,-116.8764,-156.8764,
4.6937,-115.9865,-155.9865,
4.694,-117.7204,-157.7204,
4.6943,-118.2071,-158.2071,
4.6946,-116.6412,-156.6412,
4.6949,-116.1187,-156.1187,
4.6952,-117.3527,-157.3527,
4.6955,-117.1003,-157.1003,
4.6958,-118.8207,-158.8207,
4.6961,-117.7437,-157.7437,
4.6964,-117.8684,-157.8684,
4.6967,-118.3095,-158.3095,
4.697,-118.7136,-158.7136,
4.6973,-118.3893,-158.3893,
4.6976,-116.9598,-156.9598,
4.6979,-117.8344,-157.8344,
4.6982,-117.3793,-157.3793,
4.6985,-115.2384,-155.2384,
4.6988,-118.6773,-158.6773,
4.6991,-117.3734,-157.3734,
4.6994,-118.0126,-158.0126,
4.6997,-117.3685,-157.3685,
4.7,-117.733,-157.733,
4.7003,-118.5438,-158.5438,
4.7006,-117.5597,-157.5597,
4.7009,-115.8184,-155.8184,
4.7012,-117.0871,-157.0871,
4.7015,-117.6502,-157.6502,
4.7018,-116.5215,-156.5215,
4.7021,-117.0265,-157.0265,
4.7024,-117.7354,-157.7354,
4.7027,-118.0693,-158.0693,
4.703,-116.7692,-156.7692,
4.7033,-117.4394,-157.4394,
4.7036,-115.4965,-155.4965,
4.7039,-116.7755,-156.7755,
4.7042,-118.175,-158.175,
4.7045,-117.6833,-157.6833,
4.7048,-115.921,-155.921,
4.7051,-114.2451,-154.2451,
4.7054,-116.633,-156.633,
4.7057,-115.4392,-155.4392,
4.706,-115.421,-155.421,
4.7063,-115.962,-155.962,
4.7066,-115.3603,-155.3603,
4.7069,-115.4334,-155.4334,
4.7072,-116.1781,-156.1781,
4.7075,-116.8556,-156.8556,
4.7078,-115.9309,-155.9309,
4.7081,-115.9178,-155.9178,
4.7084,-117.2191,-157.2191,
4.7087,-116.3827,-156.3827,
4.709,-115.0864,-155.0864,
4.7093,-117.0687,-157.0687,
4.7096,-115.586,-155.586,
4.7099,-115.3402,-155.3402,
4.7102,-116.1469,-156.1469,
4.7105,-116.7745,-156.7745,
4.7108,-117.226,-157.226,
4.7111,-115.1695,-155.1695,
4.7114,-113.7829,-153.7829,
4.7117,-117.381,-157.381,
4.712,-117.2752,-157.2752,
4.7123,-118.3162,-158.3162,
4.7126,-116.1676,-156.1676,
4.7129,-116.1219,-156.1219,
4.7132,-115.916,-155.916,
4.7135,-116.1184,-156.1184,
4.7138,-115.6679,-155.6679,
4.7141,-115.4575,-155.4575,
4.7144,-115.96,-155.96,
4.7147,-116.0921,-156.0921,
4.715,-116.3482,-156.3482,
4.7153,-117.0608,-157.0608,
4.7156,-116.9518,-156.9518,
4.7159,-116.704,-156.704,
4.7162,-118.092,-158.092,
4.7165,-117.3935,-157.3935,
4.7168,-116.7845,-156.7845,
4.7171,-117.1194,-157.1194,
4.7174,-117.1956,-157.1956,
4.7177,-117.7808,-157.7808,
4.718,-117.9688,-157.9688,
4.7183,-116.4711,-156.4711,
4.7186,-116.0991,-156.0991,
4.7189,-116.1439,-156.1439,
4.7192,-116.4148,-156.4148,
4.7195,-117.1989,-157.1989,
4.7198,-116.5657,-156.5657,
4.7201,-117.3746,-157.3746,
4.7204,-116.7098,-156.7098,
4.7207,-115.3581,-155.3581,
4.721,-116.0257,-156.0257,
4.7213,-117.2625,-157.2625,
4.7216,-117.9055,-157.9055,
4.7219,-116.8766,-156.8766,
4.7222,-118.2241,-158.2241,
4.7225,-118.6268,-158.6268,
4.7228,-118.1054,-158.1054,
4.7231,-118.5723,-158.5723,
4.7234,-117.9846,-157.9846,
4.7237,-117.1676,-157.1676,
4.724,-116.218,-156.218,
4.7243,-117.863,-157.863,
4.7246,-117.6621,-157.6621,
4.7249,-116.9034,-156.9034,
4.7252,-117.8817,-157.8817,
4.7255,-118.8432,-158.8432,
4.7258,-115.7569,-155.7569,
4.7261,-116.904,-156.904,
4.7264,-116.4765,-156.4765,
4.7267,-117.3931,-157.3931,
4.727,-118.0767,-158.0767,
4.7273,-117.1076,-157.1076,
4.7276,-119.0029,-159.0029,
4.7279,-119.49,-159.49,
4.7282,-117.9175,-157.9175,
4.7285,-118.134,-158.134,
4.7288,-117.9441,-157.9441,
4.7291,-118.3825,-158.3825,
4.7294,-116.4384,-156.4384,
4.7297,-119.863,-159.863,
4.73,-117.7254,-157.7254,
4.7303,-119.3687,-159.3687,
4.7306,-117.019,-157.019,
4.7309,-118.663,-158.663,
4.7312,-115.3244,-155.3244,
4.7315,-118.3462,-158.3462,
4.7318,-116.9569,-156.9569,
4.7321,-116.6592,-156.6592,
4.7324,-117.7981,-157.7981,
4.7327,-118.322,-158.322,
4.733,-115.6589,-155.6589,
4.7333,-117.1707,-157.1707,
4.7336,-119.7431,-159.7431,
4.7339,-118.7113,-158.7113,
4.7342,-117.2549,-157.2549,
4.7345,-118.2705,-158.2705,
4.7348,-115.021,-155.021,
4.7351,-117.7645,-157.7645,
4.7354,-117.8058,-157.8058,
4.7357,-117.8002,-157.8002,
4.736,-119.6302,-159.6302,
4.7363,-118.0909,-158.0909,
4.7366,-118.2745,-158.2745,
4.7369,-118.468,-158.468,
4.7372,-118.4866,-158.4866,
4.7375,-118.2025,-158.2025,
4.7378,-118.8696,-158.8696,
4.7381,-118.1361,-158.1361,
4.7384,-118.8821,-158.8821,
4.7387,-116.6011,-156.6011,
4.739,-117.3088,-157.3088,
4.7393,-116.6291,-156.6291,
4.7396,-117.6552,-157.6552,
4.7399,-115.9028,-155.9028,
4.7402,-116.9786,-156.9786,
4.7405,-118.5891,-158.5891,
4.7408,-118.2774,-158.2774,
4.7411,-115.7256,-155.7256,
4.7414,-117.6132,-157.6132,
4.7417,-116.6538,-156.6538,
4.742,-115.6591,-155.6591,
4.7423,-116.0278,-156.0278,
4.7426,-115.4035,-155.4035,
4.7429,-116.9171,-156.9171,
4.7432,-116.5936,-156.5936,
4.7435,-116.6666,-156.6666,
4.7438,-115.326,-155.326,
4.7441,-115.7526,-155.7526,
4.7444,-116.0957,-156.0957,
4.7447,-114.7658,-154.7658,
4.745,-117.5332,-157.5332,
4.7453,-116.443,-156.443,
4.7456,-117.1951,-157.1951,
4.7459,-115.6601,-155.6601,
4.7462,-114.3177,-154.3177,
4.7465,-116.0525,-156.0525,
4.7468,-115.4817,-155.4817,
4.7471,-115.8711,-155.8711,
4.7474,-116.8517,-156.8517,
4.7477,-116.3295,-156.3295,
4.748,-117.4792,-157.4792,
4.7483,-117.0371,-157.0371,
4.7486,-116.3859,-156.3859,
4.7489,-117.1869,-157.1869,
4.7492,-115.3277,-155.3277,
4.7495,-113.5458,-153.5458,
4.7498,-116.4254,-156.4254,
4.7501,-114.9555,-154.9555,
4.7504,-116.2683,-156.2683,
4.7507,-116.3948,-156.3948,
4.751,-114.5415,-154.5415,
4.7513,-116.8872,-156.8872,
4.7516,-116.8469,-156.8469,
4.7519,-117.1089,-157.1089,
4.7522,-115.0378,-155.0378,
4.7525,-116.5954,-156.5954,
4.7528,-116.0569,-156.0569,
4.7531,-115.4519,-155.4519,
4.7534,-114.5788,-154.5788,
4.7537,-116.2342,-156.2342,
4.754,-115.6891,-155.6891,
4.7543,-115.1248,-155.1248,
4.7546,-117.4889,-157.4889,
4.7549,-118.173,-158.173,
4.7552,-117.0564,-157.0564,
4.7555,-117.7292,-157.7292,
4.7558,-115.7134,-155.7134,
4.7561,-117.3837,-157.3837,
4.7564,-119.0478,-159.0478,
4.7567,-117.8865,-157.8865,
4.757,-115.0152,-155.0152,
4.7573,-115.5145,-155.5145,
4.7576,-116.8056,-156.8056,
4.7579,-117.4167,-157.4167,
4.7582,-116.849,-156.849,
4.7585,-119.1917,-159.1917,
4.7588,-115.5827,-155.5827,
4.7591,-118.28,-158.28,
4.7594,-118.8298,-158.8298,
4.7597,-118.8396,-158.8396,
4.76,-117.8847,-157.8847,
4.7603,-117.1307,-157.1307,
4.7606,-117.8377,-157.8377,
4.7609,-117.7917,-157.7917,
4.7612,-117.0483,-157.0483,
4.7615,-118.0858,-158.0858,
4.7618,-118.0514,-158.0514,
4.7621,-118.3319,-158.3319,
4.7624,-117.0856,-157.0856,
4.7627,-119.092,-159.092,
4.763,-117.9653,-157.9653,
4.7633,-117.4139,-157.4139,
4.7636,-117.0669,-157.0669,
4.7639,-118.6132,-158.6132,
4.7642,-117.5944,-157.5944,
4.7645,-119.1155,-159.1155,
4.7648,-118.4163,-158.4163,
4.7651,-117.966,-157.966,
4.7654,-115.415,-155.415,
4.7657,-117.1511,-157.1511,
4.766,-117.5827,-157.5827,
4.7663,-117.1641,-157.1641,
4.7666,-117.4592,-157.4592,
4.7669,-118.3023,-158.3023,
4.7672,-118.3416,-158.3416,
4.7675,-119.2718,-159.2718,
4.7678,-117.6058,-157.6058,
4.7681,-115.7954,-155.7954,
4.7684,-117.903,-157.903,
4.7687,-117.7511,-157.7511,
4.769,-118.3401,-158.3401,
4.7693,-117.7815,-157.7815,
4.7696,-118.1565,-158.1565,
4.7699,-118.304,-158.304,
4.7702,-117.4021,-157.4021,
4.7705,-118.406,-158.406,
4.7708,-117.4514,-157.4514,
4.7711,-116.8518,-156.8518,
4.7714,-118.1782,-158.1782,
4.7717,-117.6337,-157.6337,
4.772,-118.6246,-158.6246,
4.7723,-118.0157,-158.0157,
4.7726,-118.4477,-158.4477,
4.7729,-117.5669,-157.5669,
4.7732,-118.6494,-158.6494,
4.7735,-117.3447,-157.3447,
4.7738,-119.0966,-159.0966,
4.7741,-117.9709,-157.9709,
4.7744,-117.6327,-157.6327,
4.7747,-118.1882,-158.1882,
4.775,-116.8612,-156.8612,
4.7753,-117.6109,-157.6109,
4.7756,-117.6251,-157.6251,
4.7759,-118.1333,-158.1333,
4.7762,-117.6899,-157.6899,
4.7765,-117.3142,-157.3142,
4.7768,-116.5689,-156.5689,
4.7771,-117.5414,-157.5414,
4.7774,-119.1062,-159.1062,
4.7777,-118.073,-158.073,
4.778,-116.4789,-156.4789,
4.7783,-117.2396,-157.2396,
4.7786,-116.4021,-156.4021,
4.7789,-118.1616,-158.1616,
4.7792,-117.8751,-157.8751,
4.7795,-117.7642,-157.7642,
4.7798,-116.8574,-156.8574,
4.7801,-118.8547,-158.8547,
4.7804,-119.2434,-159.2434,
4.7807,-118.3113,-158.3113,
4.781,-118.2713,-158.2713,
4.7813,-116.1523,-156.1523,
4.7816,-116.7566,-156.7566,
4.7819,-116.2115,-156.2115,
4.7822,-116.2495,-156.2495,
4.7825,-115.7908,-155.7908,
4.7828,-117.1636,-157.1636,
4.7831,-117.7778,-157.7778,
4.7834,-116.8917,-156.8917,
4.7837,-116.4916,-156.4916,
4.784,-116.7973,-156.7973,
4.7843,-115.5645,-155.5645,
4.7846,-117.9294,-157.9294,
4.7849,-116.4592,-156.4592,
4.7852,-116.3194,-156.3194,
4.7855,-115.682,-155.682,
4.7858,-114.7439,-154.7439,
4.7861,-116.1282,-156.1282,
4.7864,-113.6223,-153.6223,
4.7867,-114.4705,-154.4705,
4.787,-115.5633,-155.5633,
4.7873,-116.1924,-156.1924,
4.7876,-115.4567,-155.4567,
4.7879,-116.8129,-156.8129,
4.7882,-115.8485,-155.8485,
4.7885,-116.5813,-156.5813,
4.7888,-115.1587,-155.1587,
4.7891,-116.1447,-156.1447,
4.7894,-116.3078,-156.3078,
4.7897,-116.0793,-156.0793,
4.79,-117.1758,-157.1758,
4.7903,-114.9952,-154.9952,
4.7906,-117.3664,-157.3664,
4.7909,-116.5855,-156.5855,
4.7912,-116.8647,-156.8647,
4.7915,-116.7416,-156.7416,
4.7918,-116.4097,-156.4097,
4.7921,-116.8431,-156.8431,
4.7924,-115.1458,-155.1458,
4.7927,-115.0046,-155.0046,
4.793,-115.4345,-155.4345,
4.7933,-115.0615,-155.0615,
4.7936,-115.5491,-155.5491,
4.7939,-116.2902,-156.2902,
4.7942,-116.0372,-156.0372,
4.7945,-116.8455,-156.8455,
4.7948,-116.7476,-156.7476,
4.7951,-116.6846,-156.6846,
4.7954,-116.2429,-156.2429,
4.7957,-115.9336,-155.9336,
4.796,-116.7169,-156.7169,
4.7963,-117.4873,-157.4873,
4.7966,-115.6598,-155.6598,
4.7969,-116.611,-156.611,
4.7972,-115.1196,-155.1196,
4.7975,-117.5746,-157.5746,
4.7978,-117.2444,-157.2444,
4.7981,-117.0041,-157.0041,
4.7984,-117.9879,-157.9879,
4.7987,-115.411,-155.411,
4.799,-116.9593,-156.9593,
4.7993,-116.3969,-156.3969,
4.7996,-116.5516,-156.5516,
4.7999,-116.9613,-156.9613,
4.8002,-115.9898,-155.9898,
4.8005,-116.1695,-156.1695,
4.8008,-116.0532,-156.0532,
4.8011,-116.7615,-156.7615,
4.8014,-115.8486,-155.8486,
4.8017,-118.4748,-158.4748,
4.802,-117.6456,-157.6456,
4.8023,-116.3398,-156.3398,
4.8026,-116.8992,-156.8992,
4.8029,-118.742,-158.742,
4.8032,-117.5547,-157.5547,
4.8035,-116.9071,-156.9071,
4.8038,-118.9073,-158.9073,
4.8041,-117.6247,-157.6247,
4.8044,-116.8989,-156.8989,
4.8047,-117.8421,-157.8421,
4.805,-117.8368,-157.8368,
4.8053,-117.5298,-157.5298,
4.8056,-118.8042,-158.8042,
4.8059,-117.1179,-157.1179,
4.8062,-120.0927,-160.0927,
4.8065,-118.5191,-158.5191,
4.8068,-118.4219,-158.4219,
4.8071,-117.0009,-157.0009,
4.8074,-118.3185,-158.3185,
4.8077,-118.6885,-158.6885,
4.808,-119.3486,-159.3486,
4.8083,-119.09,-159.09,
